,Species,Start_Token_Species,End_Token_Species,Start_Index_Species,End_Index_Species,classId_Species,Sentence_Species,inAbstract300_Species,inAbstract500_Species,max_TFISF_Species,Sent_Start_Species,Document,AnnTxtFile,Location,Start_Token_Location,End_Token_Location,Start_Index_Location,End_Index_Location,classId_Location,Sentence_Location,inAbstract300_Location,inAbstract500_Location,max_TFISF_Location,Sent_Start_Location,AnnTxtFile_Location,Tagged_Relationship,Same_Sentence,Num_Tokens_Between,Num_Words_Between,Num_Verbs_Between,Num_Nouns_Between,Num_Preps_Between,Preposition_Between,Dependency_Steps
1201,"Gomphiocephalus hodgsom',",4620,4624,25270,25295,e_39,"Collembola (G = Gomphiocephalus hodgsom', e= exuviae of same) b",0,0,4.440295542797857,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Ross Island,8329,8331,44501,44512,e_4,"However, there are few details of Antarctic nematode distribution outside the McMurdo Sound area, and a lack of under— standing of invertebrate dispersal processes in Antarctica limits the interpretation of this apparent relationship On a landscape scale, arthropod distribution in the McMurdo Sound region appears partially decoupled from macroscopic vegetation distribution (Janetschek 1967; Sinclair and Sjursen, 2001), with only the two mite species significantly associated with the presence of macroscopic vegetation This is a similar pattern to that Sinclair and Sjursen (2001) described over a scale of metres in the same area of Ross Island",1,1,3.5648268054439574,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,3705,1282,117,472,166,1,999
1202,"Gomphiocephalus hodgsom',",4620,4624,25270,25295,e_39,"Collembola (G = Gomphiocephalus hodgsom', e= exuviae of same) b",0,0,4.440295542797857,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Cape Bird,8539,8541,45738,45747,e_4,"The tenuous relationship between the invertebrate fauna and macroscopic vegetation demonstrated here suggests that if representative protection of terrestrial invertebrates has been achieved, it is due more to good luck than to good management It is clear that the abiotic environment has some effect on the distribution of invertebrates at Cape Bird.",1,1,2.791636917210476,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,3915,1463,133,516,194,1,999
1203,"Gomphiocephalus hodgsom',",4620,4624,25270,25295,e_39,"Collembola (G = Gomphiocephalus hodgsom', e= exuviae of same) b",0,0,4.440295542797857,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,McMurdo Sound,8270,8272,44149,44162,e_4,"However, there are few details of Antarctic nematode distribution outside the McMurdo Sound area, and a lack of under— standing of invertebrate dispersal processes in Antarctica limits the interpretation of this apparent relationship On a landscape scale, arthropod distribution in the McMurdo Sound region appears partially decoupled from macroscopic vegetation distribution (Janetschek 1967; Sinclair and Sjursen, 2001), with only the two mite species significantly associated with the presence of macroscopic vegetation This is a similar pattern to that Sinclair and Sjursen (2001) described over a scale of metres in the same area of Ross Island",0,1,9.326878188224134,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,3646,1233,113,461,157,1,999
1204,"Gomphiocephalus hodgsom',",4620,4624,25270,25295,e_39,"Collembola (G = Gomphiocephalus hodgsom', e= exuviae of same) b",0,0,4.440295542797857,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,McMurdo Sound,8270,8272,44149,44162,e_4,"However, there are few details of Antarctic nematode distribution outside the McMurdo Sound area, and a lack of under— standing of invertebrate dispersal processes in Antarctica limits the interpretation of this apparent relationship On a landscape scale, arthropod distribution in the McMurdo Sound region appears partially decoupled from macroscopic vegetation distribution (Janetschek 1967; Sinclair and Sjursen, 2001), with only the two mite species significantly associated with the presence of macroscopic vegetation This is a similar pattern to that Sinclair and Sjursen (2001) described over a scale of metres in the same area of Ross Island",0,1,9.326878188224134,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,3646,1233,113,461,157,1,999
1205,"Panagrolaimus

davidi,",4634,4638,25335,25357,e_2,"Nema- todes (Pd= Panagrolaimus

davidi, S =",0,0,4.103823306176644,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Cape Bird,772,774,4579,4588,e_4,"On the distribution of terrestrial invertebrates at Cape Bird, Ross Island, Antarctica

Accepted: 11 December 2000 / Published online: 1 March 2001",1,1,2.791636917210476,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,3860,1653,119,565,217,1,999
1206,"Panagrolaimus

davidi,",4634,4638,25335,25357,e_2,"Nema- todes (Pd= Panagrolaimus

davidi, S =",0,0,4.103823306176644,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Ross Island,775,777,4590,4601,e_4,"On the distribution of terrestrial invertebrates at Cape Bird, Ross Island, Antarctica

Accepted: 11 December 2000 / Published online: 1 March 2001",1,1,3.5648268054439574,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,3857,1651,119,565,217,1,999
1207,"Panagrolaimus

davidi,",4634,4638,25335,25357,e_2,"Nema- todes (Pd= Panagrolaimus

davidi, S =",0,0,4.103823306176644,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Cape Bird,815,817,4797,4806,e_4,"Abstract Terrestrial invertebrate distribution was sur- veyed over 12 km2 of the ice-free area at Cape Bird, Ross Island, Antarctica.",1,1,2.791636917210476,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,3817,1628,116,561,214,1,999
1208,"Panagrolaimus

davidi,",4634,4638,25335,25357,e_2,"Nema- todes (Pd= Panagrolaimus

davidi, S =",0,0,4.103823306176644,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Ross Island,818,820,4808,4819,e_4,"Abstract Terrestrial invertebrate distribution was sur- veyed over 12 km2 of the ice-free area at Cape Bird, Ross Island, Antarctica.",1,1,3.5648268054439574,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,3814,1626,116,561,214,1,999
1209,"Panagrolaimus

davidi,",4634,4638,25335,25357,e_2,"Nema- todes (Pd= Panagrolaimus

davidi, S =",0,0,4.103823306176644,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Cape Bird,1397,1399,8072,8081,e_4,"In this paper, I report the distribution of terrestrial invertebrates at Cape Bird.",1,1,2.791636917210476,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,3235,1200,90,455,166,1,999
1210,"Panagrolaimus

davidi,",4634,4638,25335,25357,e_2,"Nema- todes (Pd= Panagrolaimus

davidi, S =",0,0,4.103823306176644,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Cape Bird,1397,1399,8072,8081,e_4,"In this paper, I report the distribution of terrestrial invertebrates at Cape Bird.",1,1,2.791636917210476,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,3235,1200,90,455,166,1,999
1211,"Panagrolaimus

davidi,",4634,4638,25335,25357,e_2,"Nema- todes (Pd= Panagrolaimus

davidi, S =",0,0,4.103823306176644,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Cape Bird,1865,1867,10402,10411,e_4,"The soils are of glacially modified volcanic origin, and often have high salinity (Sinclair and Sjursen, 2001) Areas near the research hut at the northern tip of Cape Bird have been a major focus for research on terrestrial mites, springtails and nematodes on Ross Island (Smith 1970; Peterson 1971; Duncan 1979;",1,1,2.791636917210476,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,2767,1089,85,412,150,1,999
1212,"Panagrolaimus

davidi,",4634,4638,25335,25357,e_2,"Nema- todes (Pd= Panagrolaimus

davidi, S =",0,0,4.103823306176644,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Trachyte Hill,2168,2170,11830,11843,e_4,":— I

U

E .

'

Fitzgerald

',Ir- _

Trachyte Hill

Cinder Hill 305m

Alexander Hill




& ""       ""  '  -      &       







(    & ""       -      *    

* & ""       #*    







 















""  (     &    ""    .

!",0,0,14.853363499691543,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,2464,905,77,360,135,1,999
1213,"Panagrolaimus

davidi,",4634,4638,25335,25357,e_2,"Nema- todes (Pd= Panagrolaimus

davidi, S =",0,0,4.103823306176644,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Cinder Hill,2171,2173,11845,11856,e_4,":— I

U

E .

'

Fitzgerald

',Ir- _

Trachyte Hill

Cinder Hill 305m

Alexander Hill




& ""       ""  '  -      &       







(    & ""       -      *    

* & ""       #*    







 















""  (     &    ""    .

!",0,0,14.853363499691543,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,2461,903,77,360,135,1,999
1214,"Panagrolaimus

davidi,",4634,4638,25335,25357,e_2,"Nema- todes (Pd= Panagrolaimus

davidi, S =",0,0,4.103823306176644,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Alexander Hill,2176,2178,11863,11877,e_4,":— I

U

E .

'

Fitzgerald

',Ir- _

Trachyte Hill

Cinder Hill 305m

Alexander Hill




& ""       ""  '  -      &       







(    & ""       -      *    

* & ""       #*    







 















""  (     &    ""    .

!",0,0,14.853363499691543,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,2456,900,77,359,135,1,999
1215,"Panagrolaimus

davidi,",4634,4638,25335,25357,e_2,"Nema- todes (Pd= Panagrolaimus

davidi, S =",0,0,4.103823306176644,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Cape Bird,2099,2101,11635,11644,e_4,"Cape Bird

Floss Island

Fins: lee Shelf

Research Hut .'",1,1,2.791636917210476,1,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,2533,937,77,371,135,1,999
1216,"Panagrolaimus

davidi,",4634,4638,25335,25357,e_2,"Nema- todes (Pd= Panagrolaimus

davidi, S =",0,0,4.103823306176644,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,New College Valley,2116,2119,11701,11719,e_4,"IIIIII New College Valley SPA Ne. 20

1km

McDonald

Beach

",0,0,4.951121166563848,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,2515,926,77,370,135,1,999
1217,"Panagrolaimus

davidi,",4634,4638,25335,25357,e_2,"Nema- todes (Pd= Panagrolaimus

davidi, S =",0,0,4.103823306176644,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,McDonald Beach,3425,3427,19124,19138,e_4,"In penguin rookeries, sampling was conducted at pond, stream and snowbank edges, in areas between penguin mounds, and in guano-rich areas adjacent to penguin mounds Beaches were di- vided into areas close to and far from streams, and sampling was conducted over the width of the beach at three even intervals from the sea Samples were also taken near ponds at McDonald Beach and between Cinder and Alexander Hills (Fig 1)",0,0,4.951121166563848,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,1207,731,62,269,109,1,999
1218,"Panagrolaimus

davidi,",4634,4638,25335,25357,e_2,"Nema- todes (Pd= Panagrolaimus

davidi, S =",0,0,4.103823306176644,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Alexander Hills,3431,3433,19162,19177,e_4,"In penguin rookeries, sampling was conducted at pond, stream and snowbank edges, in areas between penguin mounds, and in guano-rich areas adjacent to penguin mounds Beaches were di- vided into areas close to and far from streams, and sampling was conducted over the width of the beach at three even intervals from the sea Samples were also taken near ponds at McDonald Beach and between Cinder and Alexander Hills (Fig 1)",0,0,5.356586274672012,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,1201,725,62,269,108,1,999
1219,"Panagrolaimus

davidi,",4634,4638,25335,25357,e_2,"Nema- todes (Pd= Panagrolaimus

davidi, S =",0,0,4.103823306176644,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Cape Bird,3590,3592,20005,20014,e_4,"soil samples were collected into plastic ziplock bags with a teaspoon, and a further scraping of the soil surface collected for salinity determination Soil samples were returned to the Cape Bird hut, where one was frozen and returned to New Zealand for chlorophyll-a and organic

carbon content determination, while the other was stored at outside

temperatures until processed (within 3 days of collection), when soil invertebrates were extracted using water ﬂotation and Baermann funnel techniques See Sinclair and Sjursen (2001) for details of invertebrate extraction, and soil chlorophyll-a, organic content and salinity determination Nematodes were identified according to Timm (1971)

Data analysis

Presence or absence of G. hodgsom' and S. mollz's in a location was determined by combining presence-absence data from both stone surveys in the field and soil samples Presence or absence of other

Table 1 Environmental variables recorded at each sampling location invertebrates was determined from soil extractions Records for all species of nematodes were combined for statistical analysis Inde- pendence of occurrence at locations by different invertebrate groups was tested using G tests on 2 X 2 contingency tables (Sokal and Rohlf 1981)",1,1,2.791636917210476,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,1042,591,48,226,89,1,999
1220,"Panagrolaimus

davidi,",4634,4638,25335,25357,e_2,"Nema- todes (Pd= Panagrolaimus

davidi, S =",0,0,4.103823306176644,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Ross Island,3983,3985,22166,22177,e_4,"This is the

Table 2 Invertebrates recorded at Cape Bird, Ross Island,

Antarctica during the present study

Taxon

No sites (/ 103)

",1,1,3.5648268054439574,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,649,276,17,120,42,1,999
1221,"Panagrolaimus

davidi,",4634,4638,25335,25357,e_2,"Nema- todes (Pd= Panagrolaimus

davidi, S =",0,0,4.103823306176644,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Cape Bird,3590,3592,20005,20014,e_4,"soil samples were collected into plastic ziplock bags with a teaspoon, and a further scraping of the soil surface collected for salinity determination Soil samples were returned to the Cape Bird hut, where one was frozen and returned to New Zealand for chlorophyll-a and organic

carbon content determination, while the other was stored at outside

temperatures until processed (within 3 days of collection), when soil invertebrates were extracted using water ﬂotation and Baermann funnel techniques See Sinclair and Sjursen (2001) for details of invertebrate extraction, and soil chlorophyll-a, organic content and salinity determination Nematodes were identified according to Timm (1971)

Data analysis

Presence or absence of G. hodgsom' and S. mollz's in a location was determined by combining presence-absence data from both stone surveys in the field and soil samples Presence or absence of other

Table 1 Environmental variables recorded at each sampling location invertebrates was determined from soil extractions Records for all species of nematodes were combined for statistical analysis Inde- pendence of occurrence at locations by different invertebrate groups was tested using G tests on 2 X 2 contingency tables (Sokal and Rohlf 1981)",1,1,2.791636917210476,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,1042,591,48,226,89,1,999
1222,"Panagrolaimus

davidi,",4634,4638,25335,25357,e_2,"Nema- todes (Pd= Panagrolaimus

davidi, S =",0,0,4.103823306176644,0,10.1007_s003000000223_Optimized.pdf,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,Keble Valley,4743,4745,25919,25931,e_4,"Sub- jectively, Keble Valley has high densities of arthro— pods, and an area with comparable arthropod density

397

(b)

(d)

m glam?",0,1,4.663439094112067,0,ExtractedAnnotatedData\Arthropod\10.1007_s003000000223_Optimized.pdf\10.1007_s003000000223_Optimized.pdf.txt,0,0,105,73,8,22,10,1,999
